,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
486,FB,2014-04-28,0.0285171766774,0.0282971025078,0.0272166964202,0.0275825649031,107758000,0.0275825649031,-1.57,64.6146,3.559001,1865.0,1877.01001,1850.609985,1869.430054,4034680000.0,1869.430054
487,FB,2014-04-29,0.027554323297,0.0282825429184,0.0278042504227,0.0285701145859,75557000,0.0285701145859,2.010003,64.4358,1.474998,1870.780029,1880.599976,1870.780029,1878.329956,3647820000.0,1878.329956
488,FB,2014-04-30,0.0282862897227,0.0290444434823,0.0284615142221,0.0293709606643,76093000,0.0293709606643,1.629997,64.2854,0.085999,1877.099976,1885.199951,1872.689941,1883.949951,3779230000.0,1883.949951
489,FB,2014-05-01,0.0296863568699,0.0302236920882,0.0299801914424,0.0300440671363,82429000,0.0300440671363,1.370003,64.1472,1.313002,1884.390015,1888.589966,1878.040039,1883.680054,3416740000.0,1883.680054
490,FB,2014-05-02,0.0301137455972,0.0300344300441,0.0299652541267,0.0297050565758,54189000,0.0297050565758,-0.690003,63.9638,0.470999,1885.300049,1891.329956,1878.5,1881.140015,3159560000.0,1881.140015
491,FB,2014-05-05,0.0293130043862,0.0297723744209,0.029467327006,0.0300784588712,46057000,0.0300784588712,0.760002,63.8164,1.233001,1879.449951,1885.51001,1866.77002,1884.660034,2733730000.0,1884.660034
492,FB,2014-05-06,0.0299565454564,0.0296753189036,0.0291237582885,0.0287568137683,55901000,0.0287568137683,-2.690002,63.5714,1.007001,1883.689941,1883.689941,1867.719971,1867.719971,3327260000.0,1867.719971
493,FB,2014-05-07,0.0288708785909,0.0287775359567,0.0280133788175,0.0281967117991,78587000,0.0281967117991,-1.14,63.3222,1.750001,1868.530029,1878.829956,1859.790039,1878.209961,3632950000.0,1878.209961
494,FB,2014-05-08,0.0281143505488,0.0285445985416,0.0281328823224,0.0278871812722,61251000,0.0278871812722,-0.630001,63.0722,1.969002,1877.390015,1889.069946,1870.050049,1875.630005,3393420000.0,1875.630005
495,FB,2014-05-09,0.0279276738157,0.02797681338,0.0280731315658,0.0281230156456,52584000,0.0281230156456,0.480004,62.8382,1.441998,1875.27002,1878.569946,1867.02002,1878.47998,3025020000.0,1878.47998
496,FB,2014-05-12,0.0284827895303,0.029068709788,0.0288698144611,0.0293955280141,48575000,0.0293955280141,2.59,62.6656,0.779002,1880.030029,1897.130005,1880.030029,1896.650024,3005740000.0,1896.650024
497,FB,2014-05-13,0.0293080928489,0.0295491427517,0.02963164196,0.0293955280141,48525000,0.0293955280141,0.0,62.514,0.611002,1896.75,1902.170044,1896.060059,1897.449951,2915680000.0,1897.449951
498,FB,2014-05-14,0.0292442296009,0.0293356173136,0.0293528042661,0.0291007365214,47429000,0.0291007365214,-0.600002,62.3226,0.066,1897.130005,1897.130005,1885.77002,1888.530029,2822060000.0,1888.530029
499,FB,2014-05-15,0.0291115910763,0.0288163599107,0.0286407679855,0.0284571095917,56814000,0.0284571095917,-1.310002,62.0496,0.921002,1888.160034,1888.160034,1862.359985,1870.849976,3552640000.0,1870.849976
500,FB,2014-05-16,0.0286449031735,0.0283650427287,0.0285362037881,0.0285062423261,47933000,0.0285062423261,0.100002,61.7932,0.577,1871.189941,1878.280029,1864.819946,1877.859985,3173650000.0,1877.859985
501,FB,2014-05-19,0.0284385763613,0.0289037116233,0.0286656643416,0.0290909096798,43034000,0.0290909096798,1.189999,61.5814,0.813999,1876.660034,1886.0,1872.420044,1885.079956,2664250000.0,1885.079956
502,FB,2014-05-20,0.0292294925329,0.029209441647,0.0289693998852,0.0287715542765,53931000,0.0287715542765,-0.649998,61.312,0.161001,1884.880005,1884.880005,1868.140015,1872.829956,3007700000.0,1872.829956
503,FB,2014-05-21,0.0287677161673,0.0293598811929,0.0290042547837,0.0297197975752,58992000,0.0297197975752,1.930001,61.1198,1.781002,1873.339966,1888.800049,1873.339966,1888.030029,2777140000.0,1888.030029
504,FB,2014-05-22,0.0299368948861,0.0298354627395,0.0300747990891,0.0297345361181,54200000,0.0297345361181,0.029998,60.9126,1.435,1888.189941,1896.329956,1885.390015,1892.48999,2759800000.0,1892.48999
505,FB,2014-05-23,0.0296765318304,0.029820904606,0.0299503173089,0.0301423286744,38294000,0.0301423286744,0.829998,60.763,1.853998,1893.319946,1901.26001,1893.319946,1900.530029,2396280000.0,1900.530029
506,FB,2014-05-27,0.0302709462293,0.0308205949726,0.0306573728246,0.0311888359679,55682000,0.0311888359679,2.130002,60.6782,3.619,1902.01001,1912.280029,1902.01001,1911.910034,2911020000.0,1911.910034
507,FB,2014-05-28,0.0311404622257,0.0311263264521,0.0311801958034,0.0312035745108,47795000,0.0312035745108,0.029998,60.5736,3.280998,1911.77002,1914.459961,1907.300049,1909.780029,2976450000.0,1909.780029
508,FB,2014-05-29,0.0313615261059,0.0312039743601,0.031623350443,0.0313607980814,42700000,0.0313607980814,0.320004,60.4664,3.141002,1910.599976,1920.030029,1909.819946,1920.030029,2709050000.0,1920.030029
509,FB,2014-05-30,0.0314155643144,0.0311408845856,0.031150321172,0.0311003983236,45253500,0.0311003983236,-0.530003,60.3676,2.072999,1920.329956,1924.030029,1916.640015,1923.569946,3263490000.0,1923.569946
510,FB,2014-06-02,0.0310618624009,0.0308594189266,0.0308963773446,0.0309923099438,35947400,0.0309923099438,-0.219997,60.2898,1.347002,1923.869995,1925.880005,1915.97998,1924.969971,2509020000.0,1924.969971
511,FB,2014-06-03,0.0307621982047,0.0307769191163,0.0310308181651,0.0308891317913,32217000,0.0308891317913,-0.210003,60.2024,0.770999,1923.069946,1925.069946,1918.790039,1924.23999,2867180000.0,1924.23999
512,FB,2014-06-04,0.0306786863514,0.0308594189266,0.0309063363849,0.0311200515156,36514000,0.0311200515156,0.470001,60.1872,0.763,1923.060059,1928.630005,1918.599976,1927.880005,2793920000.0,1927.880005
513,FB,2014-06-05,0.0312731007503,0.0312330906271,0.0312797817255,0.0310463533967,47352000,0.0310463533967,-0.150001,60.1532,0.342999,1928.52002,1941.73999,1922.930054,1940.459961,3113270000.0,1940.459961
514,FB,2014-06-06,0.0311306371862,0.0308060373244,0.0309461715504,0.0307073448014,42442000,0.0307073448014,-0.689999,60.1954,0.545,1942.410034,1949.439941,1942.410034,1949.439941,2864300000.0,1949.439941
515,FB,2014-06-09,0.0306541242439,0.0307380971035,0.030766917289,0.0308940459491,37617000,0.0308940459491,0.380001,60.2336,0.317999,1948.969971,1955.550049,1947.160034,1951.27002,2812180000.0,1951.27002
516,FB,2014-06-10,0.0312092375022,0.0319416095887,0.0316183721676,0.0323139516075,69206900,0.0323139516075,2.889996,60.3488,2.342997,1950.339966,1950.859985,1944.640015,1950.790039,2702360000.0,1950.790039
517,FB,2014-06-11,0.0320885790294,0.0319319052987,0.0323154711325,0.0323188657653,44242000,0.0323188657653,0.010002,60.4596,2.125999,1949.369995,1949.369995,1940.079956,1943.890015,2710620000.0,1943.890015
518,FB,2014-06-12,0.0323489415938,0.0322570468141,0.0318972103594,0.0315868036479,55730000,0.0315868036479,-1.489998,60.493,0.590001,1943.349976,1943.349976,1925.780029,1930.109985,3040480000.0,1930.109985
519,FB,2014-06-13,0.0317840013309,0.0315291158754,0.0317826891133,0.0316899798351,29419000,0.0316899798351,0.209999,60.5286,0.68,1930.800049,1937.300049,1927.689941,1936.160034,2598230000.0,1936.160034
520,FB,2014-06-16,0.031518728703,0.031485438078,0.0317428539478,0.0315376723875,31046000,0.0315376723875,-0.309998,60.6226,0.259002,1934.839966,1941.150024,1930.910034,1937.780029,2926130000.0,1937.780029
521,FB,2014-06-17,0.0314892506369,0.031485438078,0.0318324808295,0.031640849066,27715000,0.031640849066,0.21,60.7756,0.316002,1937.150024,1943.689941,1933.550049,1941.98999,2971260000.0,1941.98999
522,FB,2014-06-18,0.0316808389073,0.0319076394783,0.0318922335778,0.0322304281209,35570000,0.0322304281209,1.199996,60.9486,1.289998,1942.72998,1957.73999,1939.290039,1956.97998,3065220000.0,1956.97998
523,FB,2014-06-19,0.0321573538147,0.0318251416091,0.0319718999254,0.0316113670671,34245000,0.0316113670671,-1.260002,61.0716,0.085004,1957.5,1959.869995,1952.26001,1959.47998,2952150000.0,1959.47998
524,FB,2014-06-20,0.0316661018393,0.0314514684528,0.0315436821036,0.0316899798351,46466000,0.0316899798351,0.160004,61.1134,0.125,1960.449951,1963.910034,1959.170044,1962.869995,4336240000.0,1962.869995
525,FB,2014-06-23,0.031597327054,0.0318639655631,0.0319768801925,0.0321174275487,34560000,0.0321174275487,0.870003,61.2376,0.496003,1962.920044,1963.73999,1958.890015,1962.609985,2717630000.0,1962.609985
526,FB,2014-06-24,0.0321082295996,0.032596746463,0.0324997016775,0.0322893876969,57335000,0.0322893876969,0.349998,61.3814,0.851001,1961.969971,1968.170044,1948.339966,1949.97998,3089700000.0,1949.97998
527,FB,2014-06-25,0.0322163055255,0.0327471879501,0.0326490813076,0.0331344543172,44308000,0.0331344543172,1.720001,61.5524,2.405002,1949.27002,1960.829956,1947.48999,1959.530029,3106710000.0,1959.530029
528,FB,2014-06-26,0.0334051343233,0.0329995358863,0.033311325374,0.0329821434304,47714000,0.0329821434304,-0.310005,61.7132,1.810997,1959.890015,1959.890015,1944.689941,1957.219971,2778840000.0,1957.219971
529,FB,2014-06-27,0.0330661694778,0.0328539482427,0.0332814467592,0.0332130631546,46461000,0.0332130631546,0.470001,61.8708,1.970998,1956.560059,1961.469971,1952.180054,1960.959961,4290590000.0,1960.959961
530,FB,2014-06-30,0.0331398577653,0.0329607119323,0.0334258461221,0.0330607561983,27202000,0.0330607561983,-0.309997,62.0378,1.351001,1960.790039,1964.23999,1958.219971,1960.22998,3037350000.0,1960.22998
531,FB,2014-07-01,0.0331988094761,0.0332130632655,0.0335553081694,0.0334390692123,33243000,0.0334390692123,0.769997,62.1742,1.754998,1962.290039,1978.579956,1962.290039,1973.319946,3188240000.0,1973.319946
532,FB,2014-07-02,0.0334247848935,0.0331451235299,0.032758625772,0.0326480475189,41895000,0.0326480475189,-1.610001,62.2426,0.059997,1973.060059,1976.670044,1972.579956,1974.619995,2851480000.0,1974.619995
533,FB,2014-07-03,0.0328451075626,0.0325142485938,0.0327436884564,0.0325694386815,25203200,0.0325694386815,-0.159996,62.3412,0.294999,1975.880005,1985.589966,1975.880005,1985.439941,1998090000.0,1985.439941
534,FB,2014-07-07,0.032570007439,0.0323055750581,0.032425015597,0.0320781211647,28745000,0.0320781211647,-1.0,62.4296,1.373999,1984.219971,1984.219971,1974.880005,1977.650024,2681260000.0,1977.650024
535,FB,2014-07-08,0.0319608525333,0.0318154339221,0.0309760456839,0.0308350863732,68926000,0.0308350863732,-2.530003,62.5306,3.643001,1976.390015,1976.390015,1959.459961,1963.709961,3302430000.0,1963.709961
536,FB,2014-07-09,0.0311502877565,0.0316019099399,0.0314440986712,0.0319208995593,51432000,0.0319208995593,2.210003,62.7072,1.357998,1965.099976,1974.150024,1965.099976,1972.829956,2858800000.0,1972.829956
537,FB,2014-07-10,0.0311011630502,0.0317086697472,0.0313943044653,0.0318717687902,44422000,0.0318717687902,-0.099998,62.8416,1.200996,1966.670044,1969.839966,1952.859985,1964.680054,3165690000.0,1964.680054
538,FB,2014-07-11,0.0320689284591,0.0323152788628,0.0322606986513,0.0325940021008,39212000,0.0325940021008,1.469993,62.9728,0.347997,1965.76001,1968.670044,1959.630005,1967.569946,2684630000.0,1967.569946
539,FB,2014-07-14,0.032977743631,0.0330820337554,0.033311325374,0.0333604603749,38537000,0.0333604603749,1.560006,63.1078,1.878003,1969.859985,1979.849976,1969.859985,1977.099976,2744920000.0,1977.099976
540,FB,2014-07-15,0.033385483753,0.0330432098014,0.0329926520167,0.0330017966224,44213200,0.0330017966224,-0.730004,63.242,1.159999,1977.359985,1982.52002,1965.339966,1973.280029,3328740000.0,1973.280029
541,FB,2014-07-16,0.0331791589059,0.0329704196193,0.0333959719887,0.0332425451535,29594000,0.0332425451535,0.490006,63.3708,1.690004,1976.349976,1983.939941,1975.670044,1981.569946,3390950000.0,1981.569946
542,FB,2014-07-17,0.0329286194159,0.0329267418218,0.0328831075522,0.0326283982575,38188000,0.0326283982575,-1.25,63.5284,0.444003,1979.75,1981.800049,1955.589966,1958.119995,3381680000.0,1958.119995
543,FB,2014-07-18,0.0328156334266,0.0332227675555,0.0329428603005,0.0336159435184,42456000,0.0336159435184,2.009994,63.749,2.240997,1961.540039,1979.910034,1960.819946,1978.219971,3106060000.0,1978.219971
544,FB,2014-07-21,0.0338030474408,0.0339506984942,0.0341080077714,0.0340974366501,49539000,0.0340974366501,0.980004,64.0018,2.810001,1976.930054,1976.930054,1965.77002,1973.630005,2611160000.0,1973.630005
545,FB,2014-07-22,0.0342697387824,0.033858492938,0.0341627802526,0.0340335629164,40398000,0.0340335629164,-0.130005,64.2424,2.028996,1975.650024,1986.23999,1975.650024,1983.530029,2890480000.0,1983.530029
546,FB,2014-07-23,0.0342599117779,0.0346155435407,0.0346607073733,0.0350260262656,78435000,0.0350260262656,2.020004,64.4716,3.417,1985.319946,1989.22998,1982.439941,1987.01001,2869720000.0,1987.01001
547,FB,2014-07-24,0.0373154995558,0.0372409458517,0.0371005507629,0.0368389888853,124168000,0.0368389888853,3.690002,64.7746,6.096002,1988.069946,1991.390015,1985.790039,1987.97998,3203530000.0,1987.97998
548,FB,2014-07-25,0.0368389846484,0.0367216884487,0.0371752408269,0.0369421650725,45917000,0.0369421650725,0.209999,65.0938,5.421,1984.599976,1984.599976,1974.369995,1978.339966,2638960000.0,1978.339966
549,FB,2014-07-28,0.036927410004,0.0366391905796,0.0367719168715,0.0368095073777,41725000,0.0368095073777,-0.270004,65.4338,4.448996,1978.25,1981.52002,1967.310059,1978.910034,2803320000.0,1978.910034
550,FB,2014-07-29,0.0367063480888,0.0363577229794,0.0365578082096,0.0362150136737,41324000,0.0362150136737,-1.209999,65.7476,2.584997,1980.030029,1984.849976,1969.949951,1969.949951,3183300000.0,1969.949951
551,FB,2014-07-30,0.0364558085989,0.0364887524895,0.0369113359674,0.0366915921563,36853000,0.0366915921563,0.970001,66.057,2.852998,1973.209961,1978.900024,1962.420044,1970.069946,3448250000.0,1970.069946
552,FB,2014-07-31,0.0363526461753,0.0359937575101,0.036069841623,0.0356942185798,43992000,0.0356942185798,-2.029998,66.3388,0.199,1965.140015,1965.140015,1930.670044,1930.670044,4193000000.0,1930.670044
553,FB,2014-08-01,0.0354782181505,0.0355327360381,0.0356266869834,0.0355517360086,43535000,0.0355517360086,-0.290001,66.5762,0.485001,1929.800049,1937.349976,1916.369995,1925.150024,3789660000.0,1925.150024
554,FB,2014-08-04,0.035546993427,0.03585302371,0.0360300069554,0.0361167516443,30777000,0.0361167516443,1.150001,66.836,0.254,1926.619995,1942.920044,1921.199951,1938.98999,3072920000.0,1938.98999
555,FB,2014-08-05,0.0359596431213,0.0357122899099,0.0359403795757,0.0357138712805,34986000,0.0357138712805,-0.82,67.0628,0.908,1936.339966,1936.339966,1913.77002,1920.209961,3462520000.0,1920.209961
556,FB,2014-08-06,0.0353799657904,0.0357753796843,0.0357461884965,0.0356057809355,30986000,0.0356057809355,-0.220001,67.2426,1.246001,1917.290039,1927.910034,1911.449951,1920.23999,3539150000.0,1920.23999
557,FB,2014-08-07,0.0358613942,0.0359112596409,0.0361993001847,0.0359497017233,38141000,0.0359497017233,0.699997,67.4358,0.365003,1923.030029,1928.890015,1904.780029,1909.569946,3230520000.0,1909.569946
558,FB,2014-08-08,0.0360578959726,0.0356346458842,0.0361295908857,0.0358956567964,27202000,0.0358956567964,-0.11,67.6204,0.262003,1910.349976,1932.380005,1909.01001,1931.589966,2902280000.0,1931.589966
559,FB,2014-08-11,0.0360873696174,0.0358675857258,0.0363785544461,0.0360823594181,24591000,0.0360823594181,0.380004,67.8232,0.266001,1933.430054,1944.900024,1933.430054,1936.920044,2784890000.0,1936.920044
560,FB,2014-08-12,0.0359056049128,0.0355861181256,0.0359602971585,0.0357826557328,27419000,0.0357826557328,-0.61,68.0182,0.255999,1935.72998,1939.650024,1928.290039,1933.75,2611700000.0,1933.75
561,FB,2014-08-13,0.0359203459108,0.036032581464,0.0363735776645,0.0362444917421,29266000,0.0362444917421,0.939995,68.2362,0.774996,1935.599976,1948.410034,1935.599976,1946.719971,2718020000.0,1946.719971
562,FB,2014-08-14,0.0363379091073,0.0360956673562,0.0366922505239,0.0365048929739,22207000,0.0365048929739,0.530006,68.4554,1.140002,1947.410034,1955.22998,1947.410034,1955.180054,2609460000.0,1955.180054
563,FB,2014-08-15,0.0365098468074,0.0362266973516,0.0363486798147,0.0361757072897,38846600,0.0361757072897,-0.670006,68.6642,0.342996,1958.869995,1964.040039,1941.5,1955.060059,3023380000.0,1955.060059
564,FB,2014-08-18,0.0363526461753,0.0362606669768,0.0368266893527,0.0366473716145,23974000,0.0366473716145,0.959999,68.906,1.194996,1958.359985,1971.98999,1958.359985,1971.73999,2638160000.0,1971.73999
565,FB,2014-08-19,0.0367505592929,0.0366780145336,0.0371005507629,0.0369912963329,26679000,0.0369912963329,0.700005,69.1542,1.635001,1972.72998,1982.569946,1972.72998,1981.599976,2656430000.0,1981.599976
566,FB,2014-08-20,0.0368291610827,0.036483898646,0.0371553232441,0.0367554624509,22917000,0.0367554624509,-0.480003,69.335,0.920998,1980.459961,1988.569946,1977.680054,1986.51001,2579380000.0,1986.51001
567,FB,2014-08-21,0.0368045970101,0.0364887524895,0.0370507590467,0.0366375472295,20102000,0.0366375472295,-0.239998,69.5108,0.541,1986.819946,1994.76001,1986.819946,1992.369995,2638920000.0,1992.369995
568,FB,2014-08-22,0.0365196698819,0.0362655208203,0.0366324982736,0.0366375472295,20897000,0.0366375472295,0.0,69.7164,0.39,1992.599976,1993.540039,1984.76001,1988.400024,2301860000.0,1988.400024
569,FB,2014-08-25,0.0368144240147,0.03653242689,0.0372399698588,0.0368586386381,19734000,0.0368586386381,0.449997,69.9268,0.681998,1991.73999,2001.949951,1991.73999,1997.920044,2233880000.0,1997.920044
570,FB,2014-08-26,0.0368438981507,0.0368769803823,0.0372100952274,0.0373204780865,23993000,0.0373204780865,0.940002,70.1622,1.309,1998.589966,2005.040039,1998.589966,2000.02002,2451950000.0,2000.02002
571,FB,2014-08-27,0.0369765347103,0.0366343367361,0.0370756529131,0.0366670248065,36323000,0.0366670248065,-1.330002,70.3668,0.107002,2000.540039,2002.140015,1996.199951,2000.119995,2344350000.0,2000.119995
572,FB,2014-08-28,0.0363526461753,0.0361199331767,0.0367121681067,0.0362887122838,21947000,0.0362887122838,-0.769996,70.532,0.832998,1997.420044,1998.550049,1990.52002,1996.73999,2282400000.0,1996.73999
573,FB,2014-08-29,0.0365000232417,0.0363091952207,0.0368515872025,0.0367603766087,26241000,0.0367603766087,0.959999,70.7416,0.008001,1998.449951,2003.380005,1994.650024,2003.369995,2259130000.0,2003.369995
574,FB,2014-09-02,0.0368488116529,0.0372215338747,0.0372549071745,0.03767422719,34979000,0.03767422719,1.86,70.9852,1.659001,2004.069946,2006.119995,1994.849976,2002.280029,2819980000.0,2002.280029
575,FB,2014-09-03,0.0378951768867,0.0376000608745,0.0376432893328,0.0372566082833,32389000,0.0372566082833,-0.849998,71.1944,0.755003,2003.569946,2009.280029,1998.140015,2000.719971,2809980000.0,2000.719971
576,FB,2014-09-04,0.0372811119175,0.0373331514078,0.0376084349323,0.0373155639287,26676000,0.0373155639287,0.119995,71.399,0.760998,2001.670044,2011.170044,1992.540039,1997.650024,3072410000.0,1997.650024
577,FB,2014-09-05,0.037384274341,0.0375515292335,0.0376432893328,0.0379591923324,29476000,0.0379591923324,1.310005,71.5954,1.802003,1998.0,2007.709961,1990.099976,2007.709961,2818300000.0,2007.709961
578,FB,2014-09-08,0.0379541285975,0.0379349066799,0.0383453685648,0.038268720894,28183000,0.038268720894,0.629997,71.8106,2.1,2007.170044,2007.170044,1995.599976,2001.540039,2789090000.0,2001.540039
579,FB,2014-09-09,0.0381162388018,0.0379349066799,0.0379420451073,0.0376693130322,28882000,0.0376693130322,-1.220001,71.992,0.714999,2000.72998,2001.01001,1984.609985,1988.439941,2882830000.0,1988.439941
580,FB,2014-09-10,0.0375905996794,0.0378281429902,0.0380964050044,0.0380427153276,29909000,0.0380427153276,0.760002,72.1948,1.328001,1988.410034,1996.660034,1982.98999,1995.689941,2912430000.0,1995.689941
581,FB,2014-09-11,0.0378902633844,0.0380271127213,0.0383652861475,0.0382834599282,32219000,0.0382834599282,0.489998,72.392,1.488999,1992.849976,1997.650024,1985.930054,1997.449951,2941690000.0,1997.449951
582,FB,2014-09-12,0.0383274776425,0.0379979964543,0.0383901800139,0.0380672826774,26744000,0.0380672826774,-0.439995,72.6126,0.687004,1996.73999,1996.73999,1980.26001,1985.540039,3206570000.0,1985.540039
583,FB,2014-09-15,0.0379000908802,0.0374884433414,0.0365627884766,0.0366424613873,49679000,0.0366424613873,-2.900001,72.7784,2.188997,1986.040039,1987.180054,1978.47998,1984.130005,2776530000.0,1984.130005
584,FB,2014-09-16,0.0361168437534,0.036993451759,0.0363835347132,0.0373794376625,37742000,0.0373794376625,1.5,72.9942,0.628997,1981.930054,2002.280029,1979.060059,1998.97998,3160310000.0,1998.97998
585,FB,2014-09-17,0.0373154995558,0.0374884433414,0.0376283525151,0.0375513978108,28693000,0.0375513978108,0.349998,73.2676,0.338999,1999.300049,2010.73999,1993.290039,2001.569946,3209420000.0,2001.569946
586,FB,2014-09-18,0.0377134126733,0.0375272672954,0.038101381786,0.0378314487954,23031000,0.0378314487954,0.57,73.5082,0.126001,2003.069946,2012.339966,2003.069946,2011.359985,3235340000.0,2011.359985
587,FB,2014-09-19,0.038022903874,0.0379979964543,0.038061550106,0.0382785497009,76671000,0.0382785497009,0.910004,73.769,0.971005,2012.73999,2019.26001,2006.589966,2010.400024,4880220000.0,2010.400024
588,FB,2014-09-22,0.0378264021014,0.037624323298,0.0378175633272,0.0377331867659,31961000,0.0377331867659,-1.110001,73.9782,0.029996,2009.079956,2009.079956,1991.01001,1994.290039,3349670000.0,1994.290039
589,FB,2014-09-23,0.0374972642604,0.0381581383491,0.0378623787597,0.0384652488834,36814000,0.0384652488834,1.489998,74.186,1.298002,1992.780029,1995.410034,1982.77002,1982.77002,3279350000.0,1982.77002
590,FB,2014-09-24,0.0383667782917,0.0381532883879,0.0385943321252,0.0385880782626,30680000,0.0385880782626,0.25,74.4134,1.437002,1983.339966,1999.790039,1978.630005,1998.300049,3313850000.0,1998.300049
591,FB,2014-09-25,0.0386124042794,0.0383085798362,0.0384051173296,0.0379395391404,37533000,0.0379395391404,-1.32,74.6046,0.187002,1997.319946,1997.319946,1965.98999,1965.98999,3273050000.0,1965.98999
592,FB,2014-09-26,0.0381162388018,0.0382600481952,0.0385047052434,0.0387109076418,28872000,0.0387109076418,1.57,74.8522,1.626002,1966.219971,1986.369995,1966.219971,1982.849976,2929440000.0,1982.849976
593,FB,2014-09-29,0.0383766057875,0.0384347521058,0.0387935039693,0.038814083829,34031000,0.038814083829,0.209999,75.0638,1.394001,1978.959961,1981.280029,1964.040039,1977.800049,3094440000.0,1977.800049
594,FB,2014-09-30,0.0389808432609,0.0386822495955,0.0391370706951,0.038833737021,35899000,0.038833737021,0.040001,75.2566,1.138002,1978.209961,1985.170044,1968.959961,1972.290039,3951100000.0,1972.290039
595,FB,2014-10-01,0.0387008301262,0.0382503443905,0.0377926694608,0.0376103573867,55090000,0.0376103573867,-2.489998,75.4022,1.363996,1971.439941,1971.439941,1941.719971,1946.160034,4188590000.0,1946.160034
596,FB,2014-10-02,0.037615163752,0.0376000608745,0.0376632069156,0.0378707551793,36488000,0.0378707551793,0.529999,75.518,0.841997,1945.829956,1952.319946,1926.030029,1946.170044,4012510000.0,1946.170044
597,FB,2014-10-03,0.0381997545851,0.0378815250777,0.038469850345,0.0380476294854,23340000,0.0380476294854,0.36,75.5672,0.434997,1948.119995,1971.189941,1948.119995,1967.900024,3561320000.0,1967.900024
598,FB,2014-10-06,0.0379197409592,0.0377990267233,0.0382656982338,0.0381065856221,25729000,0.0381065856221,0.119996,75.6146,0.391,1970.01001,1977.839966,1958.430054,1964.819946,3358690000.0,1964.819946
599,FB,2014-10-07,0.0378509661739,0.0378281429902,0.0379619626901,0.0374826138497,25317000,0.0374826138497,-1.269997,75.642,1.460997,1962.359985,1962.359985,1934.869995,1935.099976,3687870000.0,1935.099976
600,FB,2014-10-08,0.0374235754816,0.0377116750106,0.0373943257724,0.0380869324301,32976000,0.0380869324301,1.229996,75.7182,0.129001,1935.550049,1970.359985,1925.25,1968.890015,4441890000.0,1968.890015
601,FB,2014-10-09,0.0379639521632,0.0377359408311,0.037767771113,0.0372959146673,32487000,0.0372959146673,-1.609993,75.7428,1.607994,1967.680054,1967.680054,1927.560059,1928.209961,4324020000.0,1928.209961
602,FB,2014-10-10,0.0371337348511,0.0371244778721,0.0362291783016,0.0358219621168,52146000,0.0358219621168,-3.0,75.748,4.019994,1925.630005,1936.97998,1906.050049,1906.130005,4550540000.0,1906.130005
603,FB,2014-10-13,0.0359743836281,0.0362897832438,0.036109673303,0.0358612645703,43938000,0.0358612645703,0.079994,75.7606,3.339,1905.650024,1912.089966,1874.140015,1874.73999,4352580000.0,1874.73999
604,FB,2014-10-14,0.0363526461753,0.0359986113536,0.0358756505438,0.0361560540977,50299000,0.0361560540977,0.599998,75.7622,2.194002,1877.109985,1898.709961,1871.790039,1877.699951,4812010000.0,1877.699951
605,FB,2014-10-15,0.0352178550948,0.0358142036383,0.0350142351311,0.0359693549153,61528000,0.0359693549153,-0.379997,75.7726,2.239999,1874.180054,1874.180054,1820.660034,1862.48999,6090800000.0,1862.48999
606,FB,2014-10-16,0.0347757278257,0.0355958219303,0.0351436971784,0.0356843897729,53529000,0.0356843897729,-0.580002,75.7758,2.375,1855.949951,1876.01001,1835.02002,1862.76001,5073150000.0,1862.76001
607,FB,2014-10-17,0.0364656356034,0.0368818342258,0.0367221251553,0.0373155639287,76342000,0.0373155639287,3.32,75.8314,1.094001,1864.910034,1898.160034,1864.910034,1886.76001,4482120000.0,1886.76001
608,FB,2014-10-20,0.0371386483534,0.0374107954334,0.0375337448683,0.0378068814456,34701000,0.0378068814456,1.0,75.9092,2.155001,1885.619995,1905.030029,1882.300049,1904.01001,3331210000.0,1904.01001
609,FB,2014-10-21,0.038101502225,0.0382115204366,0.0384150783617,0.0386617763814,32252000,0.0386617763814,1.740005,76.0142,3.655006,1909.380005,1942.449951,1909.380005,1941.280029,3987090000.0,1941.280029
610,FB,2014-10-22,0.0387204806965,0.0387501893312,0.0388432956855,0.0385045552674,41808900,0.0385045552674,-0.319999,76.125,3.250006,1941.290039,1949.310059,1926.829956,1927.109985,3761930000.0,1927.109985
611,FB,2014-10-23,0.0389955803289,0.039128712934,0.0393412228063,0.0393250545378,35056000,0.0393250545378,1.669998,76.2504,4.507004,1931.02002,1961.949951,1931.02002,1950.819946,3789250000.0,1950.819946
612,FB,2014-10-24,0.0393984069487,0.0392209189754,0.0394955792179,0.0396345830995,32248000,0.0396345830995,0.629997,76.3778,4.361002,1951.589966,1965.27002,1946.27002,1964.579956,3078380000.0,1964.579956
613,FB,2014-10-27,0.0396636835066,0.0392112146854,0.0397146681468,0.0394429697592,30169000,0.0394429697592,-0.389999,76.5108,3.242003,1962.969971,1964.640015,1951.369995,1961.630005,3538860000.0,1961.630005
614,FB,2014-10-28,0.0393885833829,0.039385918596,0.0396200609981,0.0396837143598,71343100,0.0396837143598,0.489998,76.6344,3.014001,1964.140015,1985.050049,1964.140015,1985.050049,3653260000.0,1985.050049
